DateTime.MST,O2_30cm.percent.0-100,ApogeeTemp_30cm.deg.C,ApogeeTemp_80cm.deg.C,CO2lo_30cm.ppm,CO2hi_30cm.ppm,PRISM_precip.mm
2018-10-16 10:00:00,17.17,13.35,-99999,4064.7429,4235.6919,-99999
2018-10-16 11:00:00,17.200001,13.31,-99999,3904.198,4105.2402,-99999
2018-10-16 12:00:00,17.200001,13.27,-99999,3796.301,3985.2271,-99999
2018-10-16 13:00:00,17.24,13.22,-99999,3756.6689,3950.575,-99999
2018-10-16 14:00:00,17.23,13.17,-99999,3812.7161,4020.031,-99999
2018-10-16 15:00:00,17.219998999999998,13.12,-99999,3933.9661,4115.748,-99999
2018-10-16 16:00:00,17.209999,13.08,-99999,3992.385,4185.2168,-99999
2018-10-16 17:00:00,17.18,13.06,-99999,4036.1819,4209.9648,-99999
2018-10-16 18:00:00,17.16,13.06,-99999,4102.0928,4286.1899,-99999
2018-10-16 19:00:00,17.129998999999998,13.08,-99999,4183.6328,4340.9932,-99999
2018-10-16 20:00:00,17.110001,13.09,-99999,4268.9321,4438.5479,-99999
2018-10-16 21:00:00,17.1,13.11,-99999,4311.7109,4484.8291,-99999
2018-10-16 22:00:00,17.1,13.14,-99999,4270.543,4419.4629,-99999
2018-10-16 23:00:00,17.1,13.16,-99999,4232.7749,4404.3052,-99999
2018-10-17 00:00:00,17.09,13.17,-99999,4219.7651,4372.2139,-99999
2018-10-17 01:00:00,17.09,13.17,-99999,4194.9409,4369.8198,-99999
2018-10-17 02:00:00,17.1,13.16,-99999,4134.4868,4298.2471,-99999
2018-10-17 03:00:00,17.1,13.14,-99999,4120.7959,4304.3232,-99999
2018-10-17 04:00:00,17.110001,13.12,-99999,4065.7891,4236.5249,-99999
2018-10-17 05:00:00,17.110001,13.09,-99999,4029.8621,4225.3501,-99999
2018-10-17 06:00:00,17.110001,13.05,-99999,4000.1189,4200.2671,-99999
2018-10-17 07:00:00,17.1,13.01,-99999,3960.9309,4141.9849,-99999
2018-10-17 08:00:00,17.110001,12.97,-99999,3913.6179,4115.6108,-99999
2018-10-17 09:00:00,17.110001,12.93,-99999,3865.623,4053.8291,-99999
2018-10-17 10:00:00,17.110001,12.88,-99999,3838.2690000000002,4045.2490000000003,-99999
2018-10-17 11:00:00,17.110001,12.83,-99999,3838.7781,4028.1589,-99999
2018-10-17 12:00:00,17.120001000000002,12.79,-99999,3822.116,4030.7649,-99999
2018-10-17 13:00:00,17.120001000000002,12.74,-99999,3835.4431,4020.3140000000003,-99999
2018-10-17 14:00:00,17.110001,12.69,-99999,3920.9990000000003,4106.9858,-99999
2018-10-17 15:00:00,17.09,12.65,-99999,4091.9241,4280.8032,-99999
2018-10-17 16:00:00,17.09,12.62,-99999,4190.8608,4349.814,-99999
2018-10-17 17:00:00,17.09,12.61,-99999,4273.4199,4440.52,-99999
2018-10-17 18:00:00,17.08,12.62,-99999,4356.98,4497.8711,-99999
2018-10-17 19:00:00,17.08,12.65,-99999,4433.5972,4580.1499,-99999
2018-10-17 20:00:00,17.07,12.67,-99999,4409.814,4543.4351,-99999
2018-10-17 21:00:00,17.08,12.7,-99999,4389.6538,4542.0288,-99999
2018-10-17 22:00:00,17.1,12.72,-99999,4367.6079,4510.5562,-99999
2018-10-17 23:00:00,17.120001000000002,12.75,-99999,4245.1821,4397.293,-99999
2018-10-18 00:00:00,17.15,12.76,-99999,4130.9761,4314.6558,-99999
2018-10-18 01:00:00,17.190001000000002,12.76,-99999,3944.0840000000003,4126.4561,-99999
2018-10-18 02:00:00,17.219998999999998,12.75,-99999,3817.5339,4027.165,-99999
2018-10-18 03:00:00,17.25,12.74,-99999,3709.199,3905.8879,-99999
2018-10-18 04:00:00,17.280001000000002,12.71,-99999,3604.0840000000003,3824.2,-99999
2018-10-18 05:00:00,17.299999,12.68,-99999,3493.4109,3700.9189,-99999
2018-10-18 06:00:00,17.32,12.65,-99999,3387.6299,3618.2571,-99999
2018-10-18 07:00:00,17.33,12.61,-99999,3339.2690000000002,3576.554,-99999
2018-10-18 08:00:00,17.34,12.56,-99999,3304.1321,3515.324,-99999
2018-10-18 09:00:00,17.360001,12.52,-99999,3316.2771,3544.406,-99999
2018-10-18 10:00:00,17.379998999999998,12.46,-99999,3281.4399,3492.449,-99999
2018-10-18 11:00:00,17.389999,12.42,-99999,3244.083,3473.2041,-99999
2018-10-18 12:00:00,17.42,12.36,-99999,3156.6169,3368.4771,-99999
2018-10-18 13:00:00,17.43,12.32,-99999,3196.9409,3425.4009,-99999
2018-10-18 14:00:00,17.440001000000002,12.26,-99999,3232.9179999999997,3443.0429999999997,-99999
2018-10-18 15:00:00,17.440001000000002,12.22,-99999,3299.2991,3521.908,-99999
2018-10-18 16:00:00,17.450001,12.18,-99999,3267.0339,3499.8359,-99999
2018-10-18 17:00:00,17.450001,12.17,-99999,3275.3411,3487.8101,-99999
2018-10-18 18:00:00,17.43,12.18,-99999,3366.155,3595.0811,-99999
2018-10-18 19:00:00,17.41,12.21,-99999,3487.2749,3695.592,-99999
2018-10-18 20:00:00,17.389999,12.23,-99999,3559.8989,3782.8911,-99999
2018-10-18 21:00:00,17.379998999999998,12.26,-99999,3559.4939,3766.7871,-99999
2018-10-18 22:00:00,17.379998999999998,12.3,-99999,3545.719,3768.8621,-99999
2018-10-18 23:00:00,17.379998999999998,12.33,-99999,3471.7739,3673.554,-99999
2018-10-19 00:00:00,17.379998999999998,12.36,-99999,3407.2419,3618.3569,-99999
2018-10-19 01:00:00,17.379998999999998,12.37,-99999,3384.6059999999998,3613.3469,-99999
2018-10-19 02:00:00,17.379998999999998,12.37,-99999,3347.915,3558.395,-99999
2018-10-19 03:00:00,17.370001000000002,12.37,-99999,3331.469,3559.9021,-99999
2018-10-19 04:00:00,17.370001000000002,12.35,-99999,3333.72,3545.3799,-99999
2018-10-19 05:00:00,17.370001000000002,12.32,-99999,3331.647,3559.9159999999997,-99999
2018-10-19 06:00:00,17.370001000000002,12.29,-99999,3314.4209,3526.0791,-99999
2018-10-19 07:00:00,17.370001000000002,12.25,-99999,3302.99,3535.417,-99999
2018-10-19 08:00:00,17.370001000000002,12.21,-99999,3313.6331,3554.7,-99999
2018-10-19 09:00:00,17.360001,12.16,-99999,3326.8940000000002,3538.719,-99999
2018-10-19 10:00:00,17.370001000000002,12.12,-99999,3345.5039,3576.6011,-99999
2018-10-19 11:00:00,17.360001,12.08,-99999,3319.4109,3532.0659,-99999
2018-10-19 12:00:00,17.360001,12.03,-99999,3335.0869,3565.844,-99999
2018-10-19 13:00:00,17.360001,11.99,-99999,3321.8989,3533.0381,-99999
2018-10-19 14:00:00,17.35,11.94,-99999,3460.2739,3686.9729,-99999
2018-10-19 15:00:00,17.34,11.9,-99999,3516.675,3725.3159,-99999
2018-10-19 16:00:00,17.33,11.87,-99999,3516.563,3734.5439,-99999
2018-10-19 17:00:00,17.299999,11.88,-99999,3574.46,3800.8101,-99999
2018-10-19 18:00:00,17.26,11.9,-99999,3651.5891,3855.728,-99999
2018-10-19 19:00:00,17.219998999999998,11.94,-99999,3733.96,3949.563,-99999
2018-10-19 20:00:00,17.200001,11.99,-99999,3767.2209,3964.7271,-99999
2018-10-19 21:00:00,17.17,12.03,-99999,3832.3521,4042.301,-99999
2018-10-19 22:00:00,17.15,12.07,-99999,3887.9990000000003,4076.7309999999998,-99999
2018-10-19 23:00:00,17.120001000000002,12.11,-99999,3869.812,4077.156,-99999
2018-10-20 00:00:00,17.110001,12.14,-99999,3836.345,4029.5901,-99999
2018-10-20 01:00:00,17.120001000000002,12.16,-99999,3787.873,3983.2849,-99999
2018-10-20 02:00:00,17.08,12.17,-99999,3770.1609,3985.333,-99999
2018-10-20 03:00:00,17.059998999999998,12.18,-99999,3821.0359,4014.6279,-99999
2018-10-20 04:00:00,17.030001000000002,12.18,-99999,3914.3291,4117.8999,-99999
2018-10-20 05:00:00,17.02,12.18,-99999,3885.7729,4074.241,-99999
2018-10-20 06:00:00,17.0,12.18,-99999,3865.2571,4072.991,-99999
2018-10-20 07:00:00,16.98,12.17,-99999,3892.385,4080.853,-99999
2018-10-20 08:00:00,16.959999,12.16,-99999,3984.5161,4188.4248,-99999
2018-10-20 09:00:00,16.950001,12.14,-99999,4002.7290000000003,4209.623,-99999
2018-10-20 10:00:00,16.950001,12.13,-99999,4020.8601,4198.3662,-99999
2018-10-20 11:00:00,16.950001,12.12,-99999,4022.7739,4219.0479,-99999
2018-10-20 12:00:00,16.950001,12.1,-99999,4030.762,4207.1099,-99999
2018-10-20 13:00:00,16.959999,12.09,-99999,4059.0491,4251.0088,-99999
2018-10-20 14:00:00,16.950001,12.07,-99999,4077.616,4250.9761,-99999
2018-10-20 15:00:00,16.950001,12.06,-99999,4124.3481,4311.3198,-99999
2018-10-20 16:00:00,16.950001,12.04,-99999,4134.3291,4296.5542,-99999
2018-10-20 17:00:00,16.92,12.03,-99999,4206.231,4366.6172,-99999
2018-10-20 18:00:00,16.9,12.02,-99999,4332.207,4497.7261,-99999
2018-10-20 19:00:00,16.879998999999998,12.01,-99999,4415.209,4548.4912,-99999
2018-10-20 20:00:00,16.860001,12.01,-99999,4487.9341,4629.624,-99999
2018-10-20 21:00:00,16.85,12.02,-99999,4542.6992,4659.0249,-99999
2018-10-20 22:00:00,16.85,12.04,-99999,4709.938,4817.3252,-99999
2018-10-20 23:00:00,16.83,12.07,-99999,4660.1011,4754.8999,-99999
2018-10-21 00:00:00,16.860001,12.09,-99999,4508.5459,4647.041,-99999
2018-10-21 01:00:00,16.889999,12.1,-99999,4273.708,4441.7871,-99999
2018-10-21 02:00:00,16.91,12.1,-99999,4087.134,4258.7109,-99999
2018-10-21 03:00:00,16.93,12.09,-99999,3952.3879,4154.708,-99999
2018-10-21 04:00:00,16.940001000000002,12.08,-99999,3821.3879,4015.4141,-99999
2018-10-21 05:00:00,16.969998999999998,12.06,-99999,3744.4751,3959.7739,-99999
2018-10-21 06:00:00,16.98,12.03,-99999,3669.3379,3872.009,-99999
2018-10-21 07:00:00,17.0,12.0,-99999,3613.3559999999998,3834.7991,-99999
2018-10-21 08:00:00,17.059998999999998,11.96,-99999,3520.156,3728.6509,-99999
2018-10-21 09:00:00,17.110001,11.93,-99999,3389.3191,3624.0901,-99999
2018-10-21 10:00:00,17.16,11.89,-99999,3287.647,3524.5911,-99999
2018-10-21 11:00:00,17.200001,11.84,-99999,3165.8931,3377.927,-99999
2018-10-21 12:00:00,17.23,11.79,-99999,3106.8149,3336.802,-99999
2018-10-21 13:00:00,17.280001000000002,11.74,-99999,3010.1931,3221.906,-99999
2018-10-21 14:00:00,17.299999,11.69,-99999,2976.1021,3204.5979,-99999
2018-10-21 15:00:00,17.309998999999998,11.63,-99999,2956.7361,3167.2791,-99999
2018-10-21 16:00:00,17.32,11.58,-99999,2971.708,3197.822,-99999
2018-10-21 17:00:00,17.299999,11.53,-99999,3075.5640000000003,3281.0,-99999
2018-10-21 18:00:00,17.290001,11.48,-99999,3146.051,3359.7729,-99999
2018-10-21 19:00:00,17.290001,11.45,-99999,3194.4990000000003,3427.303,-99999
2018-10-21 20:00:00,17.290001,11.43,-99999,3172.687,3387.343,-99999
2018-10-21 21:00:00,17.290001,11.42,-99999,3163.0969,3394.5591,-99999
2018-10-21 22:00:00,17.299999,11.41,-99999,3124.2371,3338.9861,-99999
2018-10-21 23:00:00,17.33,11.41,-99999,3050.8779,3280.45,-99999
2018-10-22 00:00:00,17.34,11.41,-99999,2999.542,3212.3589,-99999
2018-10-22 01:00:00,17.35,11.4,-99999,2962.1841,3193.9551,-99999
2018-10-22 02:00:00,17.35,11.38,-99999,2933.0691,3171.4971,-99999
2018-10-22 03:00:00,17.360001,11.36,-99999,2901.5891,3111.7771,-99999
2018-10-22 04:00:00,17.370001000000002,11.33,-99999,2899.8059,3127.1121,-99999
2018-10-22 05:00:00,17.370001000000002,11.3,-99999,2881.3611,3089.2251,-99999
2018-10-22 06:00:00,17.379998999999998,11.27,-99999,2863.813,3089.96,-99999
2018-10-22 07:00:00,17.389999,11.23,-99999,2825.3921,3032.938,-99999
2018-10-22 08:00:00,17.389999,11.19,-99999,2799.5491,3022.5691,-99999
2018-10-22 09:00:00,17.389999,11.15,-99999,2788.1541,2993.397,-99999
2018-10-22 10:00:00,17.4,11.11,-99999,2757.116,2971.5029,-99999
2018-10-22 11:00:00,17.4,11.07,-99999,2743.5061,2968.198,-99999
2018-10-22 12:00:00,17.4,11.02,-99999,2730.77,2934.8459,-99999
2018-10-22 13:00:00,17.41,10.98,-99999,2740.938,2961.9551,-99999
2018-10-22 14:00:00,17.41,10.93,-99999,2769.196,2974.7219,-99999
2018-10-22 15:00:00,17.4,10.89,-99999,2841.6899,3067.3579,-99999
2018-10-22 16:00:00,17.389999,10.85,-99999,2864.2229,3074.157,-99999
2018-10-22 17:00:00,17.360001,10.85,-99999,2931.0259,3159.2729,-99999
2018-10-22 18:00:00,17.33,10.86,-99999,3040.863,3264.79,-99999
2018-10-22 19:00:00,17.309998999999998,10.89,-99999,3156.415,3373.5259,-99999
2018-10-22 20:00:00,17.290001,10.93,-99999,3251.6179,3485.738,-99999
2018-10-22 21:00:00,17.27,10.97,-99999,3347.48,3563.5640000000003,-99999
2018-10-22 22:00:00,17.24,11.02,-99999,3471.5911,3702.4990000000003,-99999
2018-10-22 23:00:00,17.23,11.06,-99999,3588.8911,3798.0879,-99999
2018-10-23 00:00:00,17.219998999999998,11.1,-99999,3671.5081,3893.3391,-99999
2018-10-23 01:00:00,17.209999,11.13,-99999,3737.52,3939.7549,-99999
2018-10-23 02:00:00,17.209999,11.15,-99999,3732.542,3948.3921,-99999
2018-10-23 03:00:00,17.200001,11.16,-99999,3785.4641,4006.302,-99999
2018-10-23 04:00:00,17.18,11.17,-99999,3853.187,4047.6321,-99999
2018-10-23 05:00:00,17.17,11.17,-99999,3902.2451,4110.3179,-99999
2018-10-23 06:00:00,17.16,11.17,-99999,3959.95,4144.4541,-99999
2018-10-23 07:00:00,17.15,11.17,-99999,3953.3669,4157.6279,-99999
2018-10-23 08:00:00,17.139999,11.16,-99999,3937.5759,4124.8901,-99999
2018-10-23 09:00:00,17.139999,11.15,-99999,3976.636,4178.5571,-99999
2018-10-23 10:00:00,17.139999,11.14,-99999,4031.6179,4213.9521,-99999
2018-10-23 11:00:00,17.120001000000002,11.12,-99999,4068.7271,4244.7612,-99999
2018-10-23 12:00:00,17.120001000000002,11.11,-99999,4119.6479,4308.6411,-99999
2018-10-23 13:00:00,17.120001000000002,11.09,-99999,4072.333,4248.0342,-99999
2018-10-23 14:00:00,17.120001000000002,11.08,-99999,4105.793,4295.5669,-99999
2018-10-23 15:00:00,17.139999,11.06,-99999,4045.9951,4225.0239,-99999
2018-10-23 16:00:00,17.139999,11.06,-99999,3977.998,4180.522,-99999
2018-10-23 17:00:00,17.17,11.09,-99999,3899.5669,4090.696,-99999
2018-10-23 18:00:00,17.200001,11.15,-99999,3702.24,3924.7229,-99999
2018-10-23 19:00:00,17.18,11.21,-99999,3763.625,3985.6001,-99999
2018-10-23 20:00:00,17.139999,11.27,-99999,4064.8511,4241.2368,-99999
2018-10-23 21:00:00,17.120001000000002,11.34,-99999,4318.1099,4483.7451,-99999
2018-10-23 22:00:00,17.08,11.4,-99999,4525.5918,4645.2759,-99999
2018-10-23 23:00:00,17.08,11.44,-99999,4561.8848,4693.5532,-99999
2018-10-24 00:00:00,17.110001,11.48,-99999,4468.3052,4594.5098,-99999
2018-10-24 01:00:00,17.129998999999998,11.5,-99999,4281.624,4452.0122,-99999
2018-10-24 02:00:00,17.16,11.51,-99999,4097.5649,4262.9819,-99999
2018-10-24 03:00:00,17.17,11.51,-99999,3891.1809,4082.0281,-99999
2018-10-24 04:00:00,17.190001000000002,11.5,-99999,3775.8821,3991.9929,-99999
2018-10-24 05:00:00,17.209999,11.48,-99999,3632.0429999999997,3837.5429999999997,-99999
2018-10-24 06:00:00,17.219998999999998,11.46,-99999,3506.5811,3733.53,-99999
2018-10-24 07:00:00,17.24,11.43,-99999,3440.873,3653.8711,-99999
2018-10-24 08:00:00,17.24,11.4,-99999,3378.0459,3608.6541,-99999
2018-10-24 09:00:00,17.25,11.36,-99999,3321.8831,3536.386,-99999
2018-10-24 10:00:00,17.27,11.32,-99999,3275.3511,3512.45,-99999
2018-10-24 11:00:00,17.290001,11.28,-99999,3240.613,3483.1941,-99999
2018-10-24 12:00:00,17.309998999999998,11.23,-99999,3221.7251,3436.551,-99999
2018-10-24 13:00:00,17.309998999999998,11.19,-99999,3234.5049,3467.594,-99999
2018-10-24 14:00:00,17.32,11.15,-99999,3241.927,3457.7009,-99999
2018-10-24 15:00:00,17.33,11.11,-99999,3284.425,3516.2739,-99999
2018-10-24 16:00:00,17.34,11.07,-99999,3321.1731,3536.9629,-99999
2018-10-24 17:00:00,17.34,11.05,-99999,3361.1709,3591.8879,-99999
2018-10-24 18:00:00,17.32,11.05,-99999,3426.5229,3633.3559999999998,-99999
2018-10-24 19:00:00,17.309998999999998,11.06,-99999,3441.3911,3655.72,-99999
2018-10-24 20:00:00,17.32,11.07,-99999,3457.0409999999997,3689.1479,-99999
2018-10-24 21:00:00,17.32,11.09,-99999,3390.8391,3606.0459,-99999
2018-10-24 22:00:00,17.33,11.1,-99999,3315.397,3548.071,-99999
2018-10-24 23:00:00,17.35,11.11,-99999,3220.6211,3437.5439,-99999
2018-10-25 00:00:00,17.360001,11.11,-99999,3158.9099,3391.2971,-99999
2018-10-25 01:00:00,17.360001,11.1,-99999,3096.5039,3312.4619,-99999
2018-10-25 02:00:00,17.370001000000002,11.09,-99999,3050.1179,3284.0271,-99999
2018-10-25 03:00:00,17.370001000000002,11.07,-99999,3022.116,3264.1709,-99999
2018-10-25 04:00:00,17.379998999999998,11.05,-99999,2983.1689,3196.49,-99999
2018-10-25 05:00:00,17.379998999999998,11.03,-99999,2941.603,3171.3821,-99999
2018-10-25 06:00:00,17.379998999999998,11.0,-99999,2882.4331,3091.3,-99999
2018-10-25 07:00:00,17.379998999999998,10.97,-99999,2833.281,3058.4609,-99999
2018-10-25 08:00:00,17.379998999999998,10.93,-99999,2803.4189,3010.833,-99999
2018-10-25 09:00:00,17.379998999999998,10.89,-99999,2775.0979,2998.3091,-99999
2018-10-25 10:00:00,17.389999,10.84,-99999,2750.5271,2953.7959,-99999
2018-10-25 11:00:00,17.4,10.8,-99999,2757.3069,2971.0439,-99999
2018-10-25 12:00:00,17.4,10.75,-99999,2767.7109,2994.0609999999997,-99999
2018-10-25 13:00:00,17.4,10.7,-99999,2759.8101,2965.2009,-99999
2018-10-25 14:00:00,17.389999,10.65,-99999,2807.1531,3032.4431,-99999
2018-10-25 15:00:00,17.379998999999998,10.61,-99999,2855.6890000000003,3066.1331,-99999
2018-10-25 16:00:00,17.379998999999998,10.58,-99999,2896.9961,3124.925,-99999
2018-10-25 17:00:00,17.360001,10.55,-99999,2922.5449,3136.3740000000003,-99999
2018-10-25 18:00:00,17.34,10.55,-99999,3034.1259999999997,3266.55,-99999
2018-10-25 19:00:00,17.32,10.56,-99999,3095.594,3326.1819,-99999
2018-10-25 20:00:00,17.299999,10.58,-99999,3161.7141,3379.002,-99999
2018-10-25 21:00:00,17.290001,10.6,-99999,3202.9141,3438.002,-99999
2018-10-25 22:00:00,17.280001000000002,10.62,-99999,3204.1299,3421.325,-99999
2018-10-25 23:00:00,17.290001,10.64,-99999,3119.408,3353.5879,-99999
2018-10-26 00:00:00,17.299999,10.66,-99999,3040.8379,3255.7871,-99999
2018-10-26 01:00:00,17.299999,10.66,-99999,2994.656,3226.241,-99999
2018-10-26 02:00:00,17.299999,10.66,-99999,2950.79,3162.6169,-99999
2018-10-26 03:00:00,17.309998999999998,10.65,-99999,2936.5591,3160.6841,-99999
2018-10-26 04:00:00,17.299999,10.64,-99999,2951.6111,3186.0449,-99999
2018-10-26 05:00:00,17.299999,10.62,-99999,2920.261,3133.5991,-99999
2018-10-26 06:00:00,17.290001,10.59,-99999,2965.218,3196.8391,-99999
2018-10-26 07:00:00,17.299999,10.57,-99999,2916.6189,3129.803,-99999
2018-10-26 08:00:00,17.290001,10.54,-99999,2898.7161,3127.8559999999998,-99999
2018-10-26 09:00:00,17.299999,10.51,-99999,2854.272,3065.4719,-99999
2018-10-26 10:00:00,17.299999,10.47,-99999,2851.595,3079.4109,-99999
2018-10-26 11:00:00,17.309998999999998,10.44,-99999,2820.0281,3040.2,-99999
2018-10-26 12:00:00,17.32,10.4,-99999,2779.478,2988.3501,-99999
2018-10-26 13:00:00,17.32,10.36,-99999,2736.02,2960.3379,-99999
2018-10-26 14:00:00,17.32,10.33,-99999,2717.3159,2922.8391,-99999
2018-10-26 15:00:00,17.33,10.29,-99999,2700.9861,2920.613,-99999
2018-10-26 16:00:00,17.32,10.26,-99999,2689.9661,2895.123,-99999
2018-10-26 17:00:00,17.32,10.22,-99999,2706.5481,2927.1111,-99999
2018-10-26 18:00:00,17.309998999999998,10.2,-99999,2697.2871,2902.2151,-99999
2018-10-26 19:00:00,17.290001,10.19,-99999,2714.386,2932.1021,-99999
2018-10-26 20:00:00,17.280001000000002,10.18,-99999,2760.5701,2987.9179999999997,-99999
2018-10-26 21:00:00,17.26,10.17,-99999,2718.325,2924.9231,-99999
2018-10-26 22:00:00,17.25,10.17,-99999,2703.3269,2923.8979,-99999
2018-10-26 23:00:00,17.25,10.17,-99999,2674.6001,2878.2429,-99999
2018-10-27 00:00:00,17.25,10.17,-99999,2603.6731,2820.134,-99999
2018-10-27 01:00:00,17.25,10.16,-99999,2581.491,2779.6841,-99999
2018-10-27 02:00:00,17.24,10.15,-99999,2545.0129,2757.8311,-99999
2018-10-27 03:00:00,17.24,10.13,-99999,2536.759,2746.5911,-99999
2018-10-27 04:00:00,17.23,10.11,-99999,2518.365,2712.7490000000003,-99999
2018-10-27 05:00:00,17.219998999999998,10.08,-99999,2530.1589,2741.99,-99999
2018-10-27 06:00:00,17.18,10.04,-99999,2556.9541,2755.1499,-99999
2018-10-27 07:00:00,17.16,10.0,-99999,2638.3201,2857.9309,-99999
2018-10-27 08:00:00,17.15,9.9700003,-99999,2667.5779,2871.728,-99999
2018-10-27 09:00:00,17.129998999999998,9.9399996,-99999,2711.8831,2935.4651,-99999
2018-10-27 10:00:00,17.120001000000002,9.8999996,-99999,2721.5581,2927.5349,-99999
2018-10-27 11:00:00,17.129998999999998,9.8599997,-99999,2762.333,2980.1101,-99999
2018-10-27 12:00:00,17.120001000000002,9.7299995,-99999,2730.571,2958.99,-99999
2018-10-27 13:00:00,17.110001,9.71,-99999,2709.6259999999997,2918.4419,-99999
2018-10-27 14:00:00,17.110001,9.6999998,-99999,2714.9390000000003,2940.3669,-99999
2018-10-27 15:00:00,17.110001,9.6400003,-99999,2735.407,2944.877,-99999
2018-10-27 16:00:00,17.110001,9.5299997,-99999,2734.9861,2961.3931,-99999
2018-10-27 17:00:00,17.1,9.5200005,-99999,2765.155,2977.2709999999997,-99999
2018-10-27 18:00:00,17.09,9.510000199999999,-99999,2755.4551,2985.1731,-99999
2018-10-27 19:00:00,17.08,9.489999800000001,-99999,2756.0879,2995.77,-99999
2018-10-27 20:00:00,17.08,9.4700003,-99999,2757.6431,2967.7509999999997,-99999
2018-10-27 21:00:00,17.07,9.4700003,-99999,2811.2629,3042.1299,-99999
2018-10-27 22:00:00,17.07,9.46,-99999,2830.2490000000003,3044.843,-99999
2018-10-27 23:00:00,17.08,9.46,-99999,2818.719,3050.262,-99999
2018-10-28 00:00:00,17.09,9.46,-99999,2818.25,3032.3559999999998,-99999
2018-10-28 01:00:00,17.08,9.46,-99999,2825.344,3057.0649,-99999
2018-10-28 02:00:00,17.09,9.4499998,-99999,2805.6489,3009.303,-99999
2018-10-28 03:00:00,17.09,9.4499998,-99999,2792.9509,3004.752,-99999
2018-10-28 04:00:00,17.1,9.4399996,-99999,2801.5879,3033.988,-99999
2018-10-28 05:00:00,17.1,9.430000300000001,-99999,2797.4529,3010.75,-99999
2018-10-28 06:00:00,17.1,9.430000300000001,-99999,2800.7939,3031.3701,-99999
2018-10-28 07:00:00,17.1,9.4200001,-99999,2786.5481,2998.853,-99999
2018-10-28 08:00:00,17.110001,9.409999800000001,-99999,2794.843,3024.7571,-99999
2018-10-28 09:00:00,17.110001,9.409999800000001,-99999,2782.0609999999997,2994.864,-99999
2018-10-28 10:00:00,17.120001000000002,9.3999996,-99999,2788.0391,3024.1001,-99999
2018-10-28 11:00:00,17.129998999999998,9.380000099999998,-99999,2796.6689,3032.0640000000003,-99999
2018-10-28 12:00:00,17.139999,9.380000099999998,-99999,2849.6021,3064.5601,-99999
2018-10-28 13:00:00,17.15,9.3599997,-99999,2842.4719,3075.0259,-99999
2018-10-28 14:00:00,17.139999,9.3500004,-99999,2900.5891,3118.4990000000003,-99999
2018-10-28 15:00:00,17.139999,9.3500004,-99999,2959.5811,3196.0820000000003,-99999
2018-10-28 16:00:00,17.139999,9.340000199999999,-99999,2981.813,3202.0371,-99999
2018-10-28 17:00:00,17.129998999999998,9.340000199999999,-99999,3016.1941,3253.1909,-99999
2018-10-28 18:00:00,17.129998999999998,9.340000199999999,-99999,3005.812,3237.5139,-99999
2018-10-28 19:00:00,17.120001000000002,9.3500004,-99999,2982.574,3200.99,-99999
2018-10-28 20:00:00,17.120001000000002,9.3500004,-99999,2995.3669,3232.8831,-99999
2018-10-28 21:00:00,17.120001000000002,9.3599997,-99999,2999.2771,3219.5139,-99999
2018-10-28 22:00:00,17.1,9.3599997,-99999,2990.3320000000003,3227.512,-99999
2018-10-28 23:00:00,17.1,9.3599997,-99999,2952.938,3171.8579,-99999
2018-10-29 00:00:00,17.08,9.369999900000002,-99999,2941.6389,3177.1689,-99999
2018-10-29 01:00:00,17.09,9.3599997,-99999,2902.9341,3116.7051,-99999
2018-10-29 02:00:00,17.08,9.3599997,-99999,2883.437,3102.6851,-99999
2018-10-29 03:00:00,17.08,9.3500004,-99999,2868.1331,3104.6531,-99999
2018-10-29 04:00:00,17.07,9.3299999,-99999,2885.8611,3101.947,-99999
2018-10-29 05:00:00,17.059998999999998,9.319999699999999,-99999,2916.5281,3152.375,-99999
2018-10-29 06:00:00,17.059998999999998,9.3100004,-99999,2925.3169,3144.3879,-99999
2018-10-29 07:00:00,17.07,9.3000002,-99999,2948.0209999999997,3183.71,-99999
2018-10-29 08:00:00,17.08,9.3000002,-99999,2940.6311,3159.8821,-99999
2018-10-29 09:00:00,17.09,9.29,-99999,2899.4431,3139.2909999999997,-99999
2018-10-29 10:00:00,17.110001,9.2799997,-99999,2895.647,3139.9819,-99999
2018-10-29 11:00:00,17.120001000000002,9.2799997,-99999,2884.0,3100.76,-99999
2018-10-29 12:00:00,17.139999,9.2700005,-99999,2948.3689,3185.72,-99999
2018-10-29 13:00:00,17.15,9.2700005,-99999,2984.8689,3204.9441,-99999
2018-10-29 14:00:00,17.16,9.260000199999999,-99999,3035.7529,3273.9231,-99999
2018-10-29 15:00:00,17.16,9.260000199999999,-99999,3072.655,3295.0359,-99999
2018-10-29 16:00:00,17.17,9.260000199999999,-99999,3119.156,3357.967,-99999
2018-10-29 17:00:00,17.18,9.260000199999999,-99999,3163.8821,3374.9409,-99999
2018-10-29 18:00:00,17.190001000000002,9.260000199999999,-99999,3142.156,3363.4990000000003,-99999
2018-10-29 19:00:00,17.190001000000002,9.2700005,-99999,3165.3301,3405.4451,-99999
2018-10-29 20:00:00,17.209999,9.29,-99999,3158.97,3381.657,-99999
2018-10-29 21:00:00,17.219998999999998,9.3100004,-99999,3127.887,3367.3701,-99999
2018-10-29 22:00:00,17.23,9.319999699999999,-99999,3114.4651,3337.0209999999997,-99999
2018-10-29 23:00:00,17.24,9.340000199999999,-99999,3068.0491,3306.072,-99999
