SITE_NAME,SUB_SITE,DATE_OBS,TIME_OBS,C_ADDED,N_ADDED,PEAT_DEPTH,PEAT_TEMP,DISS_CH4_CONC,DISS_CO2_CONC,POREWATER_PH,SITE_COMMENTS,CRTFCN_CODE,REVISION_DATE
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1018,0,0,0,,86.87,4145.0,6.95,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1018,0,0,500,12.9,530.22,4098.0,6.3,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1018,0,0,400,13.7,406.56,4037.0,6.29,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1018,0,0,300,14.4,452.2,3962.0,6.3,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1018,0,0,200,14.0,310.42,4445.0,6.76,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1018,0,0,50,13.3,104.97,4841.0,7.03,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1018,0,0,100,13.4,80.52,4511.0,7.04,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1146,300,0,0,,95.29,4402.0,6.92,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1146,300,0,50,13.1,102.53,4392.0,6.97,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1146,300,0,300,14.4,757.25,3461.0,6.3,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1146,300,0,400,14.3,392.79,3273.0,6.12,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1146,300,0,200,13.3,134.81,4813.0,7.1,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1146,300,0,100,12.9,92.39,4559.0,7.05,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1146,300,0,500,13.7,211.8,3693.0,6.29,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1148,0,6,0,,101.65,4482.0,6.96,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1148,0,6,200,13.7,157.69,4983.0,6.99,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1148,0,6,300,14.2,355.08,4275.0,6.61,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1148,0,6,100,13.4,125.91,4797.0,7.0,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1148,0,6,50,13.4,120.58,4942.0,7.01,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1148,0,6,400,14.1,602.28,3651.0,6.36,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',08-AUG-1994,1148,0,6,500,13.4,910.21,3848.0,6.24,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1021,300,6,0,,8.93,3403.0,6.32,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1021,300,6,50,15.0,6.54,2795.0,6.72,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1021,300,6,300,14.2,200.73,2941.0,6.35,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1021,300,6,200,15.6,19.28,3071.0,6.78,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1021,300,6,100,15.1,3.58,2943.0,6.9,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1021,300,6,400,13.1,38.04,2509.0,6.17,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1021,300,6,500,12.2,24.82,2776.0,6.26,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1023,0,0,0,,.18,3420.0,6.76,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1023,0,0,500,12.1,130.67,3763.0,6.53,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1023,0,0,400,13.1,151.71,3766.0,6.53,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1023,0,0,300,14.2,68.14,3477.0,6.49,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1023,0,0,200,15.3,134.81,3984.0,6.82,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1023,0,0,50,15.1,.97,3388.0,6.94,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1023,0,0,100,15.2,1.35,3791.0,6.98,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1146,300,0,0,,56.59,3813.0,6.77,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1146,300,0,50,14.9,12.52,3843.0,6.96,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1146,300,0,300,14.5,698.53,3772.0,6.45,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1146,300,0,400,13.4,385.6,3282.0,6.23,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1146,300,0,200,14.8,56.54,4048.0,6.97,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1146,300,0,100,14.8,18.6,4042.0,7.02,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1146,300,0,500,12.4,414.15,3711.0,6.31,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1148,0,6,0,,.55,3259.0,6.94,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1148,0,6,200,15.5,53.3,3993.0,6.96,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1148,0,6,300,15.0,102.98,3215.0,6.62,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1148,0,6,100,15.4,.11,3929.0,7.01,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1148,0,6,50,15.4,1.66,3742.0,7.04,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1148,0,6,400,13.6,510.38,3002.0,6.4,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',23-AUG-1994,1148,0,6,500,12.7,333.51,2774.0,6.42,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1021,300,6,0,,53.01,4258.0,6.88,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1021,300,6,50,14.1,63.94,4296.0,6.83,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1021,300,6,300,13.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1021,300,6,200,14.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1021,300,6,100,13.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1021,300,6,400,12.8,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1021,300,6,500,12.0,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1023,0,0,0,,39.15,4237.0,7.03,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1023,0,0,500,12.0,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1023,0,0,400,12.8,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1023,0,0,300,13.6,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1023,0,0,200,14.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1023,0,0,50,13.9,16.2,4317.0,6.86,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1023,0,0,100,13.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1146,300,0,0,,10.37,4189.0,6.98,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1146,300,0,50,14.1,19.98,4580.0,6.76,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1146,300,0,300,14.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1146,300,0,400,13.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1146,300,0,200,14.3,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1146,300,0,100,13.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1146,300,0,500,12.6,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1148,0,6,0,,7.78,4030.0,6.97,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1148,0,6,200,14.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1148,0,6,300,14.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1148,0,6,100,13.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1148,0,6,50,14.0,85.83,5091.0,6.57,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1148,0,6,400,13.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',24-AUG-1994,1148,0,6,500,12.6,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1021,300,6,50,12.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1021,300,6,200,12.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1021,300,6,300,13.0,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1021,300,6,100,12.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1021,300,6,400,12.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1021,300,6,500,11.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1023,0,0,50,12.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1023,0,0,400,12.6,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1023,0,0,300,13.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1023,0,0,500,11.8,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1023,0,0,100,12.6,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1023,0,0,200,13.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1146,300,0,50,12.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1146,300,0,100,12.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1146,300,0,400,13.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1146,300,0,500,12.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1146,300,0,300,13.6,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1146,300,0,200,12.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1148,0,6,50,12.8,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1148,0,6,300,13.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1148,0,6,400,13.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1148,0,6,200,13.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1148,0,6,100,12.8,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',25-AUG-1994,1148,0,6,500,12.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,951,300,6,0,,97.88,4247.0,6.9,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,951,300,6,200,12.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,951,300,6,300,12.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,951,300,6,400,12.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,951,300,6,500,11.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,951,300,6,100,11.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,951,300,6,50,,77.19,4995.0,6.55,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,953,0,0,0,,73.63,4775.0,6.67,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,953,0,0,100,11.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,953,0,0,300,12.8,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,953,0,0,400,12.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,953,0,0,500,11.6,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,953,0,0,200,12.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,953,0,0,50,11.4,106.42,4140.0,6.81,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1046,300,0,0,,70.93,4638.0,6.91,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1046,300,0,500,12.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1046,300,0,400,12.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1046,300,0,300,13.1,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1046,300,0,200,12.0,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1046,300,0,100,11.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1046,300,0,50,11.4,100.72,4433.0,6.74,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1048,0,6,0,,80.59,4338.0,6.93,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1048,0,6,100,11.4,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1048,0,6,50,11.4,89.35,4831.0,6.53,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1048,0,6,500,12.1,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1048,0,6,400,12.7,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1048,0,6,300,12.9,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',26-AUG-1994,1048,0,6,200,12.1,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1031,300,6,0,,.26,3195.0,6.83,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1031,300,6,50,9.8,21.69,3343.0,6.84,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1031,300,6,200,10.0,141.88,3199.0,6.69,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1031,300,6,500,9.4,250.28,2867.0,6.22,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1031,300,6,400,9.7,306.93,2871.0,6.19,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1031,300,6,300,9.9,477.59,3133.0,6.24,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1031,300,6,100,9.8,17.19,3046.0,6.9,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1033,0,0,0,,68.12,2680.0,6.81,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1033,0,0,200,,272.67,3437.0,6.65,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1033,0,0,300,10.1,425.3,3246.0,6.34,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1033,0,0,400,10.0,410.84,3378.0,6.45,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1033,0,0,500,9.6,585.69,3384.0,6.35,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1033,0,0,100,10.1,61.28,2999.0,6.85,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1033,0,0,50,10.1,66.93,2950.0,6.88,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1130,300,0,0,,4.94,2906.0,6.77,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1130,300,0,50,10.2,26.16,2952.0,6.87,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1130,300,0,100,9.9,44.11,3144.0,6.94,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1130,300,0,200,10.0,52.12,3064.0,6.9,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1130,300,0,300,10.4,678.97,3773.0,6.48,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1130,300,0,400,10.1,456.16,3113.0,6.15,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1130,300,0,500,9.9,379.9,2929.0,6.27,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1132,0,6,0,,47.6,3393.0,6.42,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1132,0,6,50,10.2,61.31,3138.0,6.8,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1132,0,6,100,10.2,58.36,3211.0,6.81,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1132,0,6,200,10.3,81.48,3338.0,6.8,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1132,0,6,300,10.4,244.74,3090.0,6.48,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1132,0,6,400,10.1,722.99,3057.0,6.31,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',06-SEP-1994,1132,0,6,500,10.1,787.39,3160.0,6.29,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',07-SEP-1994,916,300,6,0,,92.78,3337.0,6.9,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',07-SEP-1994,916,300,6,500,10.0,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',07-SEP-1994,916,300,6,50,10.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',07-SEP-1994,916,300,6,200,11.2,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',07-SEP-1994,916,300,6,400,10.3,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',07-SEP-1994,916,300,6,300,10.5,,,,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
'SSA-FEN-FLXTR','9TF11-CON02',07-SEP-1994,918,0,0,0,,86.97,3131.0,6.72,'Hollow: North of Tower, along transect A','CPI',09-SEP-1998
